SubjectID,Group,A_avg_cost_time,B_avg_cost_time,C_avg_cost_time,A_coarse_grained_total_time,B_coarse_grained_total_time,C_coarse_grained_total_time,A_fine_grained_total_time,B_fine_grained_total_time,C_fine_grained_total_time,A_total_key_presses,B_total_key_presses,C_total_key_presses,A_total_effective_key_presses,B_total_effective_key_presses,C_total_effective_key_presses,A_delete_proportion,B_delete_proportion,C_delete_proportion,A_interval_2000_15000,B_interval_2000_15000,C_interval_2000_15000,A_interval_15000_180000,B_interval_15000_180000,C_interval_15000_180000,A_interval_180000_600000,B_interval_180000_600000,C_interval_180000_600000,A_1_Moment,B_1_Moment,C_1_Moment,A_2_Moment,B_2_Moment,C_2_Moment,A_3_Moment,B_3_Moment,C_3_Moment,A_4_Moment,B_4_Moment,C_4_Moment,A_5_Moment,B_5_Moment,C_5_Moment,A_6_Moment,B_6_Moment,C_6_Moment,A_7_Moment,B_7_Moment,C_7_Moment,A_order_pair_1_Moment,B_order_pair_1_Moment,C_order_pair_1_Moment,A_order_pair_2_Moment,B_order_pair_2_Moment,C_order_pair_2_Moment,A_order_pair_3_Moment,B_order_pair_3_Moment,C_order_pair_3_Moment,A_order_pair_4_Moment,B_order_pair_4_Moment,C_order_pair_4_Moment,A_order_pair_5_Moment,B_order_pair_5_Moment,C_order_pair_5_Moment,A_order_pair_6_Moment,B_order_pair_6_Moment,C_order_pair_6_Moment,A_order_pair_7_Moment,B_order_pair_7_Moment,C_order_pair_7_Moment,A_grade,B_grade,C_grade,exam_avg
S110,Fall,62717.17073170732,84212.41767490795,65028.6338625787,97713352,160087806,475099199,97713352.0,160087806.0,475099199.0,1559,1902,7307,1032,1192,4479,0.0981398332264272,0.11777076761303892,0.11714794033118928,116,140,345,23,34,54,0,0,4,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.00040755386939964825,0.00043586688789019407,0.00046791942213458284,2.647996720532212e-05,3.0403478043841935e-05,3.569926142935836e-05,2.4873088504546445e-06,2.831116134023623e-06,3.721499052213003e-06,2.474837423281972e-07,2.732870613611393e-07,4.077362116635262e-07,2.5714610197412265e-08,2.7335477483908476e-08,4.604644319048261e-08,2.73211807650186e-09,2.7960474794123353e-09,5.268881862299711e-09,0.0004,0.0004,0.0004,3.201675703352913e-06,3.7929928878849865e-06,3.8000292793844073e-06,-8.23253824451002e-07,-7.734992870834538e-07,-7.611044955339042e-07,9.322026804183282e-09,1.261164886400317e-08,1.3351072075713168e-08,-3.4395482162016094e-11,1.771964211924133e-10,2.3268109494162562e-10,2.548394143240396e-12,1.5510172707013577e-11,1.9371650515984354e-11,6.477421523051947e-14,8.438560747659725e-13,1.108972758295928e-12,100.0,100.0,100.0,91.0
S111,Fall,173896.14134392585,24836.577279845802,16656.139489386678,525340243,206168428,170275714,525340243.0,206168428.0,170275714.0,3022,8302,10224,920,3260,5121,0.2902051621442753,0.24656709226692364,0.18593505477308292,186,737,338,34,180,65,1,7,2,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.001059303766390648,0.0008052460884218676,0.0006006488050369473,0.000262111317935062,0.0001521542775534397,7.084317027486087e-05,7.561785589235949e-05,3.554498076374945e-05,1.1300736897769139e-05,2.221358579037814e-05,8.557246025066862e-06,1.9133273581844413e-06,6.562619155399545e-06,2.081258863162148e-06,3.3329900323847576e-07,1.94216174692333e-06,5.079123025938513e-07,5.883175646087605e-08,0.0004,0.0004,0.00039999999999999996,2.726105362939495e-05,1.6826385555238877e-05,9.573039497073988e-06,5.049544725055736e-06,1.8173341857789925e-06,1.0213024051987539e-07,1.4582110001057567e-06,5.108204547292425e-07,1.3526407471726513e-07,3.556968049902963e-07,9.455970739326176e-08,1.6892637008808264e-08,8.729796708785504e-08,1.7819099377299816e-08,2.266605917265694e-09,2.1420201981484228e-08,3.3548078701970557e-09,3.025170747559509e-10,100.0,100.0,97.0,60.0
S112,Fall,1366.2724867724867,19156.346562721475,1788.0680826302007,516451,27029605,6145590,516451.0,27029605.0,6145590.0,379,1412,3438,182,966,1931,0.21372031662269128,0.11685552407932012,0.16521233275159974,37,102,388,9,22,72,0,1,3,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006314041752326056,0.0004362260415912069,0.0004451244864664135,0.0001008986306459714,2.900576575597079e-05,4.737220834933431e-05,2.122708492489583e-05,2.6314237479421083e-06,6.983222407203512e-06,4.560214972337183e-06,2.470376553920432e-07,1.083017149918672e-06,9.839139082503214e-07,2.4048980639251533e-08,1.7173592166868092e-07,2.1241964758323264e-07,2.3974295090680153e-09,2.7468811522470147e-08,0.0004,0.0004,0.00039999999999999996,1.5038141965452165e-05,6.104647808060405e-06,8.574231343656552e-06,1.03049715669834e-06,-7.198913351241054e-07,-1.842486423476884e-07,3.2709604530799474e-07,1.781757780156448e-08,8.792083544195068e-08,5.3453918944674786e-08,5.674493736494005e-10,9.38644112719746e-09,8.994705367191338e-09,4.559176349942307e-11,1.125256911932914e-09,1.5109876951863271e-09,3.1004324548298205e-12,1.3358211562342432e-10,0.0,80.0,92.0,59.0
S113,Spring,309851.25,1466466.075471698,24782.519245875883,99152400,155445404,94644441,99152400.0,155445404.0,94644441.0,321,107,3820,-100,22,2013,0.6448598130841121,0.37383177570093457,0.15392670157068064,18,21,186,6,7,26,1,2,1,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0046050721995281735,0.002104749475924465,0.000626699403119499,0.002928286379602091,0.0008587176739667807,6.76095345592806e-05,0.0019474327097758902,0.00038039942734066607,9.397791087720054e-06,0.0013012304064761628,0.00016912051401747174,1.349686508211946e-06,0.0008702931239992786,7.522637703647467e-05,1.9674854621546383e-07,0.0005821817826229984,3.346320980108863e-05,2.8826880906372438e-08,0.0004000000000000001,0.0004000000000000001,0.0004,0.00012961839335180067,7.131626651183045e-05,9.001696917175569e-06,6.071512286525156e-05,2.4700534531095057e-05,-1.4281520116298292e-07,3.2416919188187414e-05,1.02417915600503e-05,9.489415961960244e-08,1.7227598284262247e-05,4.092326080376724e-06,1.0427784184326233e-08,9.178097660130323e-06,1.6366767943201213e-06,1.2753454737369297e-09,4.891857790970147e-06,6.545554940088861e-07,1.54607065541824e-10,100.0,100.0,93.0,74.0
S114,Fall,1064.6960199004975,15199.022699914016,0.0,4280078,88382317,0,4280078.0,88382317.0,0.0,4021,5816,0,1505,2705,0,0.25292215866699824,0.188273727647868,0.0,208,347,0,54,112,0,0,6,0,0.009708737864077669,0.009708737864077669,0.0,0.0008232581052304807,0.0006543398047432424,0.0,0.0001612986143406894,8.349468476116892e-05,0.0,3.905412189798749e-05,1.3733227863253589e-05,0.0,9.69240037472763e-06,2.3652835252906732e-06,0.0,2.4235171319928613e-06,4.1787219318472103e-07,0.0,6.073175115385334e-07,7.490499277436295e-08,0.0,0.0004,0.0004,0.0,2.124576975413619e-05,1.1400831579833344e-05,0.0,2.9235930195856035e-06,3.408009066595828e-07,0.0,8.092233559057275e-07,1.8051566874756035e-07,0.0,1.6934228123223012e-07,2.4733623382640673e-08,0.0,3.583948878859796e-08,3.5750535250853244e-09,0.0,7.581132949050199e-09,5.148779940637819e-10,0.0,40.0,55.0,0.0,68.0
S115,Spring,40218.649760765555,25273.512128816397,0.0,42028489,120857935,0,42028489.0,120857935.0,0.0,1046,4783,0,518,3122,0,0.19980879541108987,0.11959021534601715,0.0,112,437,0,20,110,0,0,6,0,0.009708737864077669,0.009708737864077669,0.0,0.000598762128830453,0.0003507945501241262,0.0,8.251616872612788e-05,2.2980876875678212e-05,0.0,1.521928559658026e-05,2.194942883838624e-06,0.0,2.9318522179495587e-06,2.2405028400487618e-07,0.0,5.737740047427256e-07,2.4019605146834745e-08,0.0,1.1285504395814542e-07,2.6420886552224957e-09,0.0,0.00039999999999999996,0.0004,0.0,1.0087686059422422e-05,5.050114675569748e-06,0.0,3.645242603190733e-08,-6.732573240531222e-07,0.0,1.2565176483998885e-07,2.1961148871630326e-08,0.0,1.5273487850542086e-08,9.73190076190559e-10,0.0,2.0100022247680054e-09,8.129122215204754e-11,0.0,2.629320494369044e-10,6.157630276185851e-12,0.0,100.0,88.0,0.0,71.0
S116,Spring,116255.45906092356,0.0,0.0,299590318,0,0,299590318.0,0.0,0.0,2578,0,0,1071,0,0,0.21062839410395656,0.0,0.0,288,0,0,91,0,0,3,0,0,0.009708737864077669,0.0,0.0,0.0007576811743425018,0.0,0.0,0.00012063221374850336,0.0,0.0,2.4359034539716748e-05,0.0,0.0,5.126273989508611e-06,0.0,0.0,1.1002946278391091e-06,0.0,0.0,2.384567003717011e-07,0.0,0.0,0.0004,0.0,0.0,1.4678882282996435e-05,0.0,0.0,1.0500281155305875e-06,0.0,0.0,3.293071058216366e-07,0.0,0.0,5.394545930074558e-08,0.0,0.0,9.093552468931723e-09,0.0,0.0,1.530383745198709e-09,0.0,0.0,50.0,0.0,0.0,64.0
S117,Fall,4102.942033383914,48926.649635036505,39240.84763047391,13519194,80435412,196243479,13519194.0,80435412.0,196243479.0,3296,1645,5002,1230,814,2407,0.2639563106796117,0.19331306990881456,0.19812075169932028,232,95,256,71,14,80,11,1,3,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0008600857314357686,0.0006055447199138644,0.0006189519542557847,0.00018362333834910465,7.865247423600113e-05,8.28992040819182e-05,4.70275550687039e-05,1.3437590375622657e-05,1.4773287489054343e-05,1.2288943018403081e-05,2.4228779205833436e-06,2.7677769549420163e-06,3.2287225866754957e-06,4.4806820158251043e-07,5.296441604124099e-07,8.493944163772863e-07,8.377307936766844e-08,1.0221572401790318e-07,0.0004,0.0004,0.0004,2.112014773776547e-05,1.232123958380253e-05,1.1551457827318154e-05,2.95382409754179e-06,5.861284837026482e-07,4.1997865053610606e-07,8.169481692830131e-07,2.2961825945780045e-07,1.9608154995844952e-07,1.7139782991267273e-07,3.387397266977221e-08,2.7573241788973556e-08,3.636179638495404e-08,5.208479401725766e-09,4.071440362436149e-09,7.710190714847624e-09,7.987439543413473e-10,5.992330240112673e-10,100.0,75.0,100.0,74.0
S118,Fall,128354.43270189431,43655.420804228816,1187.742041198502,257478992,231242764,7611051,257478992.0,231242764.0,7611051.0,2007,5298,6409,928,2224,2805,0.203288490284006,0.23008682521706306,0.2150101419878296,99,423,347,34,76,52,0,3,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006418037385295607,0.0007215021575891806,0.0006895698747687899,8.525472697986814e-05,0.00012756517259269616,0.00010209445928813776,1.5073027069408975e-05,2.801319557941192e-05,1.9713397473201836e-05,2.820590947612041e-06,6.349601819207328e-06,3.988847542173161e-06,5.408693846355097e-07,1.4547186241993566e-06,8.226631635020018e-07,1.0471882536917946e-07,3.344429894651063e-07,1.7097811456367962e-07,0.0004,0.0004,0.0004,1.1388376252287464e-05,1.5808504364548734e-05,1.3311984772771312e-05,3.12428511081459e-07,1.5048329362746123e-06,8.740391759462216e-07,1.7543991821044376e-07,4.344341443012493e-07,2.894122849067671e-07,2.3818864529896992e-08,7.693193910217145e-08,4.571460254658978e-08,3.4175748988480725e-09,1.3914663719962839e-08,7.457491956629013e-09,4.885097205427556e-10,2.5138883553707267e-09,1.2142112156034754e-09,100.0,100.0,100.0,88.0
S119,Fall,0.0,63332.629975487325,27397.753408904224,3601,542570641,166770125,0.0,542570641.0,166770125.0,2,8568,6088,2,3626,2640,0.0,0.22584033613445376,0.2224047306176084,0,823,378,0,125,51,0,6,3,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.00072562143947065,0.0007380716447480307,0.0014662616611468935,0.00012673817411947913,0.00011637745093492101,0.0004766874565993848,2.7222910890734444e-05,2.3729907595013642e-05,0.00017181554342592044,6.049822797583225e-06,5.064527483311017e-06,6.24596033358788e-05,1.3635003297440765e-06,1.0999605235536092e-06,2.2750317667420225e-05,3.090689433661657e-07,2.404809338078691e-07,8.290083183285335e-06,0.0004,0.0004,0.0004,1.728504835793036e-05,1.6541900453437182e-05,4.88178204046204e-05,1.9010745207527772e-06,1.6079353092117472e-06,1.4411945853117322e-05,5.323953382654917e-07,4.6013025283318956e-07,5.152033553257721e-06,9.965728734567286e-08,8.27645027538496e-08,1.7320676680428016e-06,1.8976984817091613e-08,1.5188676245835574e-08,5.832978355061501e-07,3.610499647335831e-09,2.7844317268219697e-09,1.9642408764237175e-07,100.0,90.0,100.0,78.0
S120,Spring,39974.72022607994,2227.858722470986,0.0,198034764,24379458,0,198034764.0,24379458.0,0.0,4955,10944,0,766,2480,0,0.3761856710393542,0.3344298245614035,0.0,364,1030,0,89,245,0,9,8,0,0.009708737864077669,0.009708737864077669,0.0,0.0015249693555840097,0.0012889863331746012,0.0,0.0005254674124648336,0.0003914978456506496,0.0,0.00019749291583394252,0.00013215955272640484,0.0,7.451357509561609e-05,4.49950181058038e-05,0.0,2.8131642150073508e-05,1.5348730369491e-05,0.0,1.0621657718630038e-05,5.237931778793002e-06,0.0,0.0003999999999999999,0.0004,0.0,4.847245478983142e-05,3.722225530654855e-05,0.0,1.4312735829930337e-05,9.136324970825898e-06,0.0,5.106450064753658e-06,2.929539562756081e-06,0.0,1.7129151135859118e-06,8.53927843633942e-07,0.0,5.755667602951111e-07,2.4965645350344046e-07,0.0,1.933901288146256e-07,7.298299553562185e-08,0.0,100.0,100.0,0.0,89.0
S121,Spring,1032.6059050064182,6532.466666666666,1928.4193548387095,804400,97987,119562,804400.0,97987.0,119562.0,780,16,63,142,0,8,0.35512820512820514,0.375,0.4126984126984127,29,7,6,8,1,3,1,0,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0013996861429728172,0.004954284098407011,0.0024131105153221396,0.0004270978656801012,0.0025732319234355898,0.00087495518637406,0.00014788073070130407,0.0014040539620476182,0.00035474415478251205,5.174523947040924e-05,0.000783740029853267,0.00014843148902702312,1.8149119364945322e-05,0.000445050163231129,6.306083024315993e-05,6.368811923169381e-06,0.00025584603651220787,2.698848095599921e-05,0.0004,0.0004,0.0004,4.132660146484803e-05,0.00015292641975308657,9.368122463510144e-05,1.0537275918557712e-05,6.881321616401837e-05,2.992859644179963e-05,3.493669160288311e-06,3.641867801174271e-05,1.1701226743814287e-05,1.064747996205621e-06,1.9564551694170942e-05,4.570844752456678e-06,3.2533060876704826e-07,1.0617691708138518e-05,1.8167532639236616e-06,9.939575263867696e-08,5.782964546554758e-06,7.286577495037361e-07,98.0,90.0,100.0,57.0
S122,Fall,18737.126315789475,88302.49615115467,25758.801613385116,16020243,252368534,172429418,16020243.0,252368534.0,172429418.0,856,2859,6695,482,1822,3766,0.16004672897196262,0.10912906610703044,0.14787154592979834,64,127,345,23,62,96,3,1,1,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.00045669091804394565,0.000424178697218285,0.0005203888292588225,4.503059050963628e-05,2.7173975368874943e-05,4.7568015087489346e-05,6.353892776868992e-06,2.385440539187862e-06,5.8618263652710024e-06,9.517962062977564e-07,2.1950614602201254e-07,7.638789858900505e-07,1.4641712029948646e-07,2.0964687609718978e-08,1.0288222632429486e-07,2.2756681840428477e-08,2.039021283807156e-09,1.4105452856093452e-08,0.0004,0.0004,0.0004000000000000001,8.221446735389065e-06,4.6169349508733026e-06,6.6557084955611675e-06,-3.3793943960224016e-07,-7.384628277596003e-07,-4.4816919464529014e-07,6.50470207026028e-08,1.535674508208124e-08,4.867285596923014e-08,6.107853055427322e-09,3.793048034983949e-10,3.981411031539428e-09,6.759283999291582e-10,3.032351574158912e-11,4.0795577983290996e-10,7.366233559190092e-11,1.9051715198091724e-12,4.08337046807391e-11,84.0,80.0,100.0,82.0
S123,Fall,4235.381568310429,5189.513725490197,1722.5188811188812,5239167,1323326,7389606,5239167.0,1323326.0,7389606.0,1238,256,4291,606,36,2522,0.19224555735056545,0.40625,0.1225821486832906,89,27,345,29,13,84,4,1,2,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006394575140502183,0.0019162582084393765,0.0005291750973461314,8.310836103114166e-05,0.0007420806750851311,5.2236842976904405e-05,1.417385782827466e-05,0.0003129224949190586,6.761784570598717e-06,2.5464218502679976e-06,0.00013246914175510922,9.159563453727346e-07,4.697680203342295e-07,5.61120853040536e-05,1.275762214513439e-07,8.779533102970408e-08,2.3770149903847755e-05,1.8049553125356065e-08,0.0004,0.0004,0.0004,1.2065718557098763e-05,5.599337043908471e-05,5.686260387811635e-06,4.6790744295995435e-07,1.6852849963460336e-05,-6.210592509921647e-07,2.062337699599226e-07,6.285330128836224e-06,2.7651117387288902e-08,2.9439924215846693e-08,2.2213479269482096e-06,1.539951425414103e-09,4.403481699250055e-09,7.862257360364182e-07,1.358485698414776e-10,6.56636056548733e-10,2.7826668894575296e-07,1.1265047207608347e-11,95.0,100.0,73.0,58.0
S124,Spring,42369.116217516836,220438.72081218273,31318.349739105914,176086047,260558568,222078418,176086047.0,260558568.0,222078418.0,4157,1183,7092,2370,570,2928,0.16983401491460187,0.2121724429416737,0.2326565143824027,392,58,559,70,23,92,2,1,1,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0004527586540244488,0.0006500390404465361,0.0007394713187446172,4.815008306773374e-05,9.508236911720195e-05,0.00013323912987139286,7.473597560957294e-06,1.8394079599719022e-05,3.0005678450737188e-05,1.2138645733221995e-06,3.7270515200218668e-06,6.951007803933747e-06,1.999970962862231e-07,7.668459084677013e-07,1.6245753900261273e-06,3.306273754758329e-08,1.5847392687454155e-07,3.8070985617138894e-07,0.0004,0.0004,0.0004,9.196295931810606e-06,1.7785130315500683e-05,1.8120929555546857e-05,-1.4735392861155785e-07,1.7785997634873915e-06,2.171560313179878e-06,9.325402448910432e-08,5.029498942013796e-07,6.018780684520851e-07,1.01706932982905e-08,9.265234381876784e-08,1.1645281941167422e-07,1.2377848289539903e-09,1.73890340708328e-08,2.2873555735856466e-08,1.49301796898411e-10,3.2605183382310282e-09,4.4894712266657356e-09,100.0,90.0,78.0,75.0
S125,Fall,45721.597156398115,21014.638409961684,14170.670524547319,57883542,43878565,75912282,57883542.0,43878565.0,75912282.0,1267,2089,5358,575,1291,2808,0.21625887924230466,0.12111057922450935,0.16685330347144456,111,220,353,17,33,65,1,3,10,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006679899810386674,0.0003890700695576116,0.0005235201560067608,0.00010546524886086691,2.8007733887668943e-05,5.562789629175409e-05,2.1496896545085248e-05,2.8437305167714417e-06,7.968674481729546e-06,4.537247497454238e-06,3.013632619032606e-07,1.2011602406423887e-06,9.698734216503609e-07,3.272813175926298e-08,1.860747520479419e-07,2.0821419752879509e-07,3.5878881780152883e-09,2.92500867905761e-08,0.0004,0.0004,0.0004,1.4884695564176079e-05,4.620241327826712e-06,7.377811096961742e-06,1.1469689438981773e-06,-6.751478304960759e-07,-2.8964797613086936e-07,3.522729323375468e-07,2.155352988863199e-08,7.077688951344875e-08,5.882224825180352e-08,9.390490914557153e-10,6.9276838493880834e-09,1.0087418896624351e-08,7.815311249601601e-11,7.844397721491866e-10,1.7272663884677673e-09,5.8787669455332205e-12,8.765718316903661e-11,100.0,75.0,98.0,61.0
S126,Fall,74579.40155677656,81139.04697986577,34001.67404055638,162881413,193435488,202887989,162881413.0,193435488.0,202887989.0,2185,2385,5968,1009,1283,3320,0.2068649885583524,0.16981132075471694,0.1524798927613941,237,149,621,36,54,135,3,4,6,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006321637878452808,0.0005007270712177415,0.0004857897854126247,9.050499323059654e-05,4.983202203518722e-05,4.6697209169414594e-05,1.698452297829661e-05,7.1264007926161635e-06,6.049810056305349e-06,3.3250092550537355e-06,1.0921841085846643e-06,8.273714798302762e-07,6.625511491464908e-07,1.7262536288081947e-07,1.1680197746277221e-07,1.3295533311450144e-07,2.7600257898053942e-08,1.6775714580493863e-08,0.0004,0.0004,0.0004,1.5616550652000523e-05,8.339253359880535e-06,6.164813052198474e-06,1.204516199772012e-06,-2.292957571602837e-07,-4.742015172495256e-07,3.6572713408727543e-07,8.10703582039635e-08,4.4761315358123734e-08,6.170305932165969e-08,8.381110967248334e-09,3.5034514631744212e-09,1.0682263368537703e-08,9.835345621083916e-10,3.510764877527988e-10,1.8466803034176888e-09,1.141535672795336e-10,3.425938165821246e-11,100.0,95.0,89.0,67.0
S127,Spring,67090.56991685563,1160.3401988636365,20955.425133689838,88760824,3267518,235119870,88760824.0,3267518.0,235119870.0,1324,2817,11221,846,1357,4704,0.11253776435045318,0.1998580049698261,0.2245789145352464,42,132,692,14,35,152,1,1,17,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.00044745212717525404,0.0006204138976424956,0.0007417401087938815,3.1041834408900376e-05,8.18306134419119e-05,0.00012591570930315618,2.9071024092638773e-06,1.4683338394112478e-05,2.6946867714770227e-05,2.8320674143093245e-07,2.7766397612997967e-06,5.981020585737883e-06,2.8574907243182338e-08,5.353291722397062e-07,1.3464071333073204e-06,2.9374268122811295e-09,1.0389201055409334e-07,3.047464398786095e-07,0.00039999999999999996,0.0004,0.0004,5.525111790349767e-06,1.2696914870900381e-05,1.6811053068779272e-05,-7.398626118930515e-07,6.519215748803995e-07,1.7823286628071244e-06,1.6025192245444642e-08,2.4262761076830585e-07,5.027399782782775e-07,4.1464854968593163e-10,3.638664352504698e-08,9.265437697561922e-08,3.3033411762233466e-11,5.674165372515818e-09,1.7389582553557135e-08,2.1042871946840742e-12,8.826803565093563e-10,3.2606507444687948e-09,90.0,100.0,96.0,56.0
S128,Fall,1216.3342354533154,2774.097574123989,6337.172730148686,898871,5145951,20031803,898871.0,5145951.0,20031803.0,740,1856,3162,456,1223,1584,0.11621621621621622,0.10129310344827586,0.1859582542694497,56,222,244,12,48,88,0,4,3,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0004573656030870513,0.0003560486705969312,0.0005665459241221745,3.549755520690527e-05,2.3355216449490217e-05,6.860713222477253e-05,3.791664495725141e-06,2.1504924295958355e-06,1.1327935270240786e-05,4.207260691181797e-07,2.0593592304261262e-07,1.9771021425095907e-06,4.800302141138285e-08,2.0308156056611264e-08,3.53267956110906e-07,5.5545387549691785e-09,2.028578402392954e-09,6.37058469346946e-08,0.00039999999999999996,0.0004,0.0004,6.149723657024795e-06,3.929090835328005e-06,1.1620612731842328e-05,-6.254901468897553e-07,-7.751942721852787e-07,4.486276523783448e-07,2.8323355609871387e-08,1.2689250611935674e-08,2.0167126581000613e-07,1.596509352254152e-09,1.7931301877160237e-10,2.8607430779999353e-08,1.4171887420021267e-10,1.5690760038095266e-11,4.254801271349982e-09,1.1836747660769245e-11,8.555048673235466e-13,6.308410586303625e-10,100.0,95.0,98.0,76.0
S129,Fall,1191.972093023256,21640.090810517755,25770.032118680687,1281370,79830295,178921333,1281370.0,79830295.0,178921333.0,1076,3690,6944,571,1038,1542,0.16449814126394052,0.3035230352303523,0.3209965437788018,154,298,536,9,64,92,0,5,3,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0005687619807164265,0.0010888223460514908,0.0012174029894483874,5.8123476140313665e-05,0.0002687546305487226,0.0003332737190988866,7.97505454939597e-06,7.870531756924687e-05,0.00010555302788033424,1.1518240036532456e-06,2.3464137359879968e-05,3.3900190728910005e-05,1.7175849553538239e-07,7.022842627996519e-06,1.0922381989728014e-05,2.6085079676618177e-08,2.1035894649943777e-06,3.521526220772831e-06,0.0004,0.00039999999999999996,0.0004,6.866259825983738e-06,2.941098439203865e-05,3.481056467227771e-05,-5.325414642912857e-07,5.8098267482407106e-06,7.773495110048193e-06,3.893595883991249e-08,1.7123382364805825e-06,2.4119171344161696e-06,2.779316816380092e-09,4.3527532941921907e-07,6.690897197757937e-07,2.681188987703029e-10,1.1122514995264749e-07,1.8630792465902934e-07,2.4989598468220105e-11,2.8415582531165147e-08,5.187095281204418e-08,100.0,90.0,100.0,78.0
